"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10540","Albany, OR","366","230","131","5",".",".","122","70","34",".",".",".",".","366","."
"13460","Bend-Redmond, OR","366","334","30","2",".",".","111","48","18",".",".","30",".","334","2"
"18700","Corvallis, OR","366","324","42",".",".",".","85","53","18",".",".",".",".","366","."
"21660","Eugene, OR","366","213","138","15",".",".","133","84","45",".",".","113",".","253","."
"24420","Grants Pass, OR","366","266","95","4","1",".","153","66","31",".",".",".",".","366","."
"25840","Hermiston-Pendleton, OR","364","267","90","7",".",".","124","71","38.5",".","4","164",".","195","1"
"28900","Klamath Falls, OR","364","165","164","30","5",".","161","98","53",".",".",".",".","364","."
"29260","La Grande, OR","365","298","67",".",".",".","85","57","29",".",".",".",".","364","1"
"32780","Medford, OR","366","235","122","9",".",".","143","78","43.5","1",".","119",".","246","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","366","247","110","9",".",".","147","77","40",".","4","159",".","203","."
"39260","Prineville, OR","49","13","31","4","1",".","155","103","74",".",".",".",".","49","."
"40700","Roseburg, OR","362","304","58",".",".",".","92","57","27",".",".",".",".","362","."
"41420","Salem, OR","356","300","54","2",".",".","150","60","31",".",".","138",".","218","."
"45520","The Dalles, OR","364","317","47",".",".",".","93","53","19",".",".",".",".","364","."
