"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14260","Boise City, ID","366","233","127","6",".",".","147","69","45","7",".","128",".","213","18"
"17660","Coeur d'Alene, ID","364","303","60","1",".",".","113","57","36",".",".","132",".","232","."
"26820","Idaho Falls, ID","364","293","70","1",".",".","101","61","44",".",".","351",".","13","."
"27220","Jackson, WY-ID","366","314","52",".",".",".","93","58","42","18",".","330",".","13","5"
"30300","Lewiston, ID-WA","366","292","74",".",".",".","91","62","30",".",".",".",".","366","."
"30860","Logan, UT-ID","366","179","172","11","4",".","161","82","51.5",".","9","139",".","218","."
"34140","Moscow, ID","340","331","9",".",".",".","68","33.5","14",".",".",".",".","340","."
"38540","Pocatello, ID","363","232","123","7","1",".","168","69","43",".",".",".","160","159","44"
"41760","Sandpoint, ID","360","359","1",".",".",".","62","24","12",".",".",".",".",".","360"
"46300","Twin Falls, ID","335","302","33",".",".",".","79","50","26",".",".",".",".","335","."
