"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14260","Boise City, ID","365","186","172","7",".",".","126","77","49","6","16","104",".","220","19"
"17660","Coeur d'Alene, ID","259","234","25",".",".",".","65","50","38",".",".","148",".","111","."
"26820","Idaho Falls, ID","364","338","26",".",".",".","64","50","42",".",".","362",".","2","."
"27220","Jackson, WY-ID","365","327","36","1","1",".","169","51","42","4",".","353",".","6","2"
"30300","Lewiston, ID-WA","365","304","61",".",".",".","96","56","31",".",".",".",".","365","."
"30860","Logan, UT-ID","365","183","154","24","4",".","164","86","50",".","5","144",".","216","."
"34140","Moscow, ID","322","317","5",".",".",".","64","30","14",".",".",".",".","322","."
"38540","Pocatello, ID","363","278","81","4",".",".","141","60","33",".",".",".","142","116","105"
"41760","Sandpoint, ID","356","352","4",".",".",".","89","28","12",".",".",".",".",".","356"
"46300","Twin Falls, ID","358","330","27","1",".",".","124","48","27",".",".",".",".","358","."
