"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13220","Beckley, WV","116","91","25",".",".",".","83","61","34",".",".",".",".","116","."
"16620","Charleston, WV","365","259","95","8","3",".","164","71","39",".",".","157","48","95","65"
"17220","Clarksburg, WV","83","69","14",".",".",".","77","59","38",".",".",".",".","83","."
"21900","Fairmont, WV","121","77","44",".",".",".","92","64","42",".",".",".",".","121","."
"25180","Hagerstown-Martinsburg, MD-WV","354","203","145","6",".",".","147","77","48",".",".","116",".","238","."
"26580","Huntington-Ashland, WV-KY-OH","365","177","173","14","1",".","151","86","51",".","3","74","11","275","2"
"34060","Morgantown, WV","358","293","64","1",".",".","119","61","34.5",".",".","159","106","93","."
"37620","Parkersburg-Vienna, WV","341","254","83","4",".",".","147","63","40",".",".","156","107","78","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","365","117","209","29","10",".","187","105","57",".","20","131","2","212","."
"48260","Weirton-Steubenville, WV-OH","365","135","196","29","5",".","200","100","58",".",".","73","125","167","."
"48540","Wheeling, WV-OH","365","175","178","12",".",".","126","83","51",".",".","104","57","204","."
"49020","Winchester, VA-WV","365","249","115","1",".",".","101","67","43",".",".","101",".","264","."
