"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","365","231","110","21","3",".","159","85","43",".",".","205",".","160","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","365","171","149","41","4",".","167","103","52",".","41","115","32","177","."
"18500","Corning, NY","365","264","92","9",".",".","122","74","40",".",".","234","3","128","."
"21300","Elmira, NY","365","320","40","5",".",".","122","58","34",".",".","341","24",".","."
"27060","Ithaca, NY","356","302","50","4",".",".","115","61","35",".",".","356",".",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","365","267","73","21","4",".","169","84","40",".",".","299","29","37","."
"28740","Kingston, NY","365","320","39","6",".",".","140","58","35",".",".","359","6",".","."
"31660","Malone, NY","365","336","24","4","1",".","180","49","24",".",".","177","84",".","104"
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","68","231","43","23",".","195","129","66",".","35","92","8","229","1"
"36300","Ogdensburg-Massena, NY","53","50","3",".",".",".","80","45","21",".",".",".",".","53","."
"40380","Rochester, NY","365","255","97","12","1",".","156","74","39",".",".","192","34","139","."
"45060","Syracuse, NY","365","295","54","15","1",".","154","74","38","1",".","332","6","26","."
"46540","Utica-Rome, NY","365","246","114","5",".",".","147","70","42",".",".","207",".","158","."
"48060","Watertown-Fort Drum, NY","244","200","28","15","1",".","154","74","37",".",".","244",".",".","."
