"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10540","Albany, OR","365","295","61","4","5",".","177","61","24",".",".",".",".","365","."
"13460","Bend-Redmond, OR","365","292","45","2","15","11","365","81","20",".",".",".",".","365","."
"18700","Corvallis, OR","357","319","36","2",".",".","138","52","15",".",".",".",".","357","."
"21660","Eugene, OR","365","238","97","16","11","3","380","91","39",".",".","92",".","270","3"
"24420","Grants Pass, OR","365","249","95","5","10","6","333","77","31",".",".",".",".","365","."
"25840","Hermiston-Pendleton, OR","365","255","98","9","2","1","227","67","40",".",".","126",".","239","."
"28900","Klamath Falls, OR","361","244","91","15","10","1","254","91","30",".",".",".",".","361","."
"29260","La Grande, OR","365","304","50","8","3",".","196","62","23",".",".",".",".","363","2"
"32780","Medford, OR","365","235","99","16","11","4","356","94","41",".",".","108",".","257","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","365","267","82","10","5","1","212","76","40",".","16","191",".","158","."
"39260","Prineville, OR","357","260","81","8","8",".","199","75","26",".",".",".",".","357","."
"40700","Roseburg, OR","359","303","49","4","3",".","166","57","22",".",".",".",".","359","."
"41420","Salem, OR","362","303","50","9",".",".","150","58","30",".",".","140",".","222","."
"45520","The Dalles, OR","364","282","66","7","8","1","253","68","35",".",".","119",".","245","."
