"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10500","Albany, GA","356","236","118","2",".",".","107","63","40",".",".",".",".","356","."
"11140","Americus, GA","238","211","27",".",".",".","97","54","39",".",".","238",".",".","."
"12020","Athens-Clarke County, GA","365","245","120",".",".",".","87","61","44",".",".","128",".","237","."
"12060","Atlanta-Sandy Springs-Roswell, GA","365","162","184","18","1",".","172","87","52",".","5","169",".","191","."
"12260","Augusta-Richmond County, GA-SC","365","219","144","2",".",".","101","70","47",".",".","185","14","166","."
"15260","Brunswick, GA","279","254","25",".",".",".","80","50","36",".",".","224",".","55","."
"16860","Chattanooga, TN-GA","365","230","135",".",".",".","97","67","46",".",".","175",".","190","."
"17980","Columbus, GA-AL","365","257","108",".",".",".","90","63","42",".",".","115",".","250","."
"19140","Dalton, GA","269","230","39",".",".",".","93","54","42",".",".","238",".","31","."
"20060","Douglas, GA","121","107","14",".",".",".","66","52","26",".",".",".",".","121","."
"23580","Gainesville, GA","340","259","81",".",".",".","88","56.5","37",".",".",".",".","340","."
"31420","Macon, GA","365","278","84","3",".",".","137","61","38",".",".","151","3","211","."
"40660","Rome, GA","365","217","148",".",".",".","89","62","44",".",".",".","5","360","."
"42340","Savannah, GA","365","295","70",".",".",".","87","56","39",".",".","139","58","168","."
"44900","Summerville, GA","244","231","13",".",".",".","71","48","39.5",".",".","244",".",".","."
"46660","Valdosta, GA","309","255","54",".",".",".","68","55","35",".",".",".",".","309","."
"47580","Warner Robins, GA","354","246","106","1","1",".","152","61","38",".",".",".",".","354","."
