"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10900","Allentown-Bethlehem-Easton, PA-NJ","365","275","86","4",".",".","119","64","42",".","6","224",".","135","."
"11020","Altoona, PA","354","281","73",".",".",".","92","60","41",".",".","206","2","146","."
"16540","Chambersburg-Waynesboro, PA","341","324","17",".",".",".","80","48","36",".",".","341",".",".","."
"20180","DuBois, PA","359","357","2",".",".",".","61","44","33",".",".","359",".",".","."
"20700","East Stroudsburg, PA","349","340","9",".",".",".","80","45","34",".",".","349",".",".","."
"21500","Erie, PA","364","322","42",".",".",".","93","51","36","2","6","237",".","119","."
"23900","Gettysburg, PA","365","288","77",".",".",".","85","59","42",".",".","260",".","105","."
"25420","Harrisburg-Carlisle, PA","365","252","107","5","1",".","158","68","44",".",".","162",".","203","."
"26860","Indiana, PA","364","337","27",".",".",".","93","49","38",".",".","348","16",".","."
"27780","Johnstown, PA","365","296","69",".",".",".","88","57","39","2","1","182",".","180","."
"29540","Lancaster, PA","365","238","117","9","1",".","157","72","45",".",".","190",".","174","1"
"30140","Lebanon, PA","360","278","78","4",".",".","142","62","42",".",".","211",".","149","."
"35260","New Castle, PA","361","356","5",".",".",".","74","43","31",".",".","361",".",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","169","180","16",".",".","150","87","51",".","59","136",".","170","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","180","169","16",".",".","150","82","51",".","10","179",".","176","."
"38300","Pittsburgh, PA","365","129","220","12","4",".","161","85","56",".",".","100","23","242","."
"39740","Reading, PA","365","279","80","5","1",".","165","63","42",".",".","232",".","133","."
"41260","St. Marys, PA","357","345","12",".",".",".","80","46","35",".",".","357",".",".","."
"42380","Sayre, PA","352","314","38",".",".",".","75","52","36",".",".","234",".","118","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","365","329","36",".",".",".","85","50","38",".","16","291","1","57","."
"43740","Somerset, PA","359","340","19",".",".",".","80","48","36",".",".","359",".",".","."
"44300","State College, PA","365","267","98",".",".",".","99","62","44",".",".","195",".","170","."
"47620","Warren, PA","365","357","6","2",".",".","120","27","9",".",".",".","365",".","."
"48700","Williamsport, PA","361","340","21",".",".",".","74","46","35",".",".","299",".","62","."
"49620","York-Hanover, PA","365","299","66",".",".",".","93","56","41",".","19","226","1","119","."
"49660","Youngstown-Warren-Boardman, OH-PA","365","276","89",".",".",".","100","60","42",".",".","221",".","144","."
