"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10540","Albany, OR","365","307","53","2","3",".","179","56","23",".",".",".",".","365","."
"13460","Bend-Redmond, OR","365","312","47","5","1",".","160","58","33",".",".","129",".","236","."
"18700","Corvallis, OR","365","334","29","1","1",".","153","45","16",".",".",".",".","365","."
"21660","Eugene, OR","365","249","101","13","2",".","186","79","40",".",".","134",".","230","1"
"24420","Grants Pass, OR","365","277","82","4","2",".","166","65","28",".",".",".",".","365","."
"25840","Hermiston-Pendleton, OR","365","288","68","6","3",".","158","59","38",".",".","130",".","235","."
"28900","Klamath Falls, OR","365","254","98","11","2",".","189","74","32",".",".",".",".","365","."
"29260","La Grande, OR","362","293","58","6","5",".","181","66","29",".",".",".",".","362","."
"32780","Medford, OR","365","234","102","18","10","1","284","90","43",".",".","118",".","247","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","365","249","109","4","3",".","172","70","41",".","7","180",".","177","1"
"39260","Prineville, OR","362","291","63","6","2",".","165","64","24",".",".",".",".","362","."
"40700","Roseburg, OR","365","329","35","1",".",".","141","50","19",".",".",".",".","365","."
"41420","Salem, OR","365","307","55","1","2",".","170","59","33",".",".","143",".","222","."
"45520","The Dalles, OR","358","326","30",".","2",".","156","48","20",".",".",".",".","358","."
