"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"17380","Cleveland, MS","365","197","146","22",".",".","133","87","48",".",".","130",".","235","."
"18060","Columbus, MS","118","64","53","1",".",".","104","71","47.5",".",".",".",".","118","."
"24980","Grenada, MS","10","7","3",".",".",".","57","55","35",".",".",".",".","10","."
"25060","Gulfport-Biloxi-Pascagoula, MS","365","141","193","27","4",".","169","94","55",".",".","89","13","263","."
"25620","Hattiesburg, MS","118","53","65",".",".",".","96","73","52",".",".",".",".","118","."
"27140","Jackson, MS","365","183","170","12",".",".","150","77","50",".",".","128",".","237","."
"29860","Laurel, MS","120","51","69",".",".",".","98","75.5","53",".",".",".",".","120","."
"32820","Memphis, TN-MS-AR","365","88","219","50","8",".","200","113","63",".","5","122","40","198","."
"32940","Meridian, MS","324","176","135","13",".",".","143","84","49",".",".","189",".","135","."
"35020","Natchez, MS-LA","285","178","96","11",".",".","136","84","46",".",".","213",".","72","."
"46180","Tupelo, MS","365","174","180","11",".",".","140","84","51",".",".","103",".","262","."
