"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11660","Arkadelphia, AR","345","334","11",".",".",".","87","44","32",".",".","345",".",".","."
"20980","El Dorado, AR","360","325","34","1",".",".","128","49.5","6",".",".",".","262","98","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","361","313","46","2",".",".","122","54","38",".",".","288",".","73","."
"22900","Fort Smith, AR-OK","349","275","74",".",".",".","93","59","39",".","1","216",".","84","48"
"25460","Harrison, AR","354","318","36",".",".",".","97","51","38",".",".","328",".","26","."
"25760","Helena-West Helena, AR","116","89","27",".",".",".","77","57","38",".",".",".",".","116","."
"26300","Hot Springs, AR","121","83","38",".",".",".","74","59","39",".",".",".",".","121","."
"30780","Little Rock-North Little Rock-Conway, AR","365","199","162","4",".",".","150","70","48",".","1","123","1","240","."
"32820","Memphis, TN-MS-AR","365","173","183","9",".",".","143","74","52",".","4","108",".","253","."
"40780","Russellville, AR","119","79","40",".",".",".","89","63","43",".",".",".",".","119","."
"42620","Searcy, AR","117","86","31",".",".",".","87","62","39",".",".",".",".","117","."
"45500","Texarkana, TX-AR","57","38","19",".",".",".","71","63","38",".",".",".",".","57","."
