"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11660","Arkadelphia, AR","355","347","8",".",".",".","67","46","32",".",".","355",".",".","."
"20980","El Dorado, AR","241","196","45",".",".",".","98","54","35",".",".",".",".","241","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","267","98",".",".",".","96","59","44",".",".","172",".","193","."
"22900","Fort Smith, AR-OK","361","323","38",".",".",".","79","51","36",".","16","195",".","150","."
"25460","Harrison, AR","365","347","18",".",".",".","90","47","36",".",".","358",".","7","."
"26300","Hot Springs, AR","121","93","28",".",".",".","75","54","38",".",".",".",".","121","."
"27860","Jonesboro, AR","49","43","6",".",".",".","61","53","30",".",".",".",".","49","."
"30780","Little Rock-North Little Rock-Conway, AR","365","235","130",".",".",".","79","61","45",".","1","136",".","228","."
"32820","Memphis, TN-MS-AR","365","221","139","5",".",".","148","67","45",".","5","181",".","179","."
"45500","Texarkana, TX-AR","349","254","94","1",".",".","109","58","39",".",".",".",".","349","."
