"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10900","Allentown-Bethlehem-Easton, PA-NJ","365","192","159","14",".",".","134","80","49",".","4","141","12","208","."
"11020","Altoona, PA","365","218","144","3",".",".","115","68","46",".",".","122","6","237","."
"16540","Chambersburg-Waynesboro, PA","344","279","61","4",".",".","115","61","40",".",".","344",".",".","."
"20180","DuBois, PA","347","313","34",".",".",".","97","50","36",".",".","347",".",".","."
"20700","East Stroudsburg, PA","365","269","95","1",".",".","101","61","40",".",".","192",".","173","."
"21500","Erie, PA","365","195","170",".",".",".","100","68","48",".","2","119",".","244","."
"23900","Gettysburg, PA","365","240","122","3",".",".","120","67","44",".","6","189",".","170","."
"25420","Harrisburg-Carlisle, PA","365","160","193","12",".",".","139","79","53",".",".","119",".","246","."
"26860","Indiana, PA","355","276","72","6","1",".","169","67","39",".",".","288","67",".","."
"27780","Johnstown, PA","365","214","148","3",".",".","129","70","46",".","2","105","14","242","2"
"29540","Lancaster, PA","365","205","152","8",".",".","142","74","47",".","1","165",".","199","."
"30140","Lebanon, PA","365","220","134","11",".",".","141","74","45",".",".","212",".","153","."
"35260","New Castle, PA","365","333","29","3",".",".","136","50","34",".",".","319","11",".","35"
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","151","193","18","3",".","159","90","54",".","41","132",".","192","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","103","243","19",".",".","143","87","57",".","3","97",".","263","2"
"38300","Pittsburgh, PA","365","116","225","23","1",".","190","87","58",".","1","94","25","245","."
"39740","Reading, PA","365","204","149","12",".",".","141","77","48",".",".","152",".","213","."
"41260","St. Marys, PA","361","332","28","1",".",".","105","49","36",".",".","361",".",".","."
"42380","Sayre, PA","306","304","2",".",".",".","64","44","31",".","5","301",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","365","271","92","2",".",".","108","64","42",".","8","216",".","138","3"
"43740","Somerset, PA","318","294","23","1",".",".","105","49","35",".",".","318",".",".","."
"44300","State College, PA","365","278","85","2",".",".","112","62","42",".","2","220","1","142","."
"47620","Warren, PA","364","310","43","11",".",".","136","62","14",".",".",".","364",".","."
"48700","Williamsport, PA","361","330","31",".",".",".","97","48","34",".",".","358",".",".","3"
"49620","York-Hanover, PA","365","223","136","6",".",".","143","74","47",".","2","210","1","152","."
"49660","Youngstown-Warren-Boardman, OH-PA","365","195","166","4",".",".","147","71","49",".",".","111","4","250","."
