"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14540","Bowling Green, KY","365","271","94",".",".",".","87","56","42",".",".","158",".","207","."
"17140","Cincinnati, OH-KY-IN","365","171","184","10",".",".","129","78","52",".","12","129","5","219","."
"17300","Clarksville, TN-KY","362","297","65",".",".",".","87","54","42",".",".","216",".","146","."
"21060","Elizabethtown-Fort Knox, KY","365","259","106",".",".",".","87","58","42",".",".","110",".","255","."
"21780","Evansville, IN-KY","365","210","145","10",".",".","126","76","48",".",".","132","56","177","."
"26580","Huntington-Ashland, WV-KY-OH","365","285","76","3","1",".","159","58","42",".",".","157",".","208","."
"30460","Lexington-Fayette, KY","365","315","50",".",".",".","100","53","40",".","10","186","1","167","1"
"31140","Louisville/Jefferson County, KY-IN","365","217","142","6",".",".","119","67","47",".","12","143",".","210","."
"33180","Middlesborough, KY","263","243","20",".",".",".","80","49","39",".",".","233",".","30","."
"36980","Owensboro, KY","365","247","118",".",".",".","93","61","43",".","10","118","3","234","."
"37140","Paducah, KY-IL","365","265","99","1",".",".","111","62","43",".","10","146",".","209","."
"40080","Richmond-Berea, KY","113","103","10",".",".",".","69","49","29",".",".",".",".","113","."
"43700","Somerset, KY","282","261","21",".",".",".","77","48","38.5",".",".","223",".","59","."
