"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","366","160","187","18","1",".","159","87","53.5",".",".","168",".","198","."
"16700","Charleston-North Charleston, SC","366","200","158","8",".",".","143","71","48",".","4","130","13","219","."
"16740","Charlotte-Concord-Gastonia, NC-SC","366","114","202","42","8",".","190","112","58",".","3","153","15","195","."
"17900","Columbia, SC","366","149","189","26","2",".","169","97","55",".","1","151","45","166","3"
"22500","Florence, SC","274","161","106","7",".",".","136","80","47",".",".","196",".","78","."
"23500","Gaffney, SC","352","268","72","10","1","1","209","74","41",".",".","352",".",".","."
"23860","Georgetown, SC","365","351","14",".",".",".","66","42","25",".",".",".","1",".","364"
"24860","Greenville-Anderson-Mauldin, SC","366","131","221","13","1",".","151","87","55",".","5","136",".","225","."
"24940","Greenwood, SC","228","141","81","5","1",".","161","87","46",".",".","228",".",".","."
"42860","Seneca, SC","365","280","79","6",".",".","126","65","42",".",".","326","3","36","."
"43900","Spartanburg, SC","359","171","162","23","3",".","172","97","51",".",".","155",".","204","."
"47500","Walterboro, SC","362","301","58","3",".",".","115","64","36.5",".",".","362",".",".","."
