"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"22380","Flagstaff, AZ","361","211","147","3",".",".","122","84","48",".",".","354",".","7","."
"29420","Lake Havasu City-Kingman, AZ","122","116","6",".",".",".","73","41","22",".",".",".",".","100","22"
"35700","Nogales, AZ","333","145","145","39","4",".","176","108","55",".",".",".",".","32","301"
"37740","Payson, AZ","365","80","157","117","11",".","200","130","81",".",".","105","216","8","36"
"38060","Phoenix-Mesa-Scottsdale, AZ","365","11","87","110","98","59","974","306","140",".","10","65","1","6","283"
"39140","Prescott, AZ","124","123","1",".",".",".","51","28","14",".",".",".",".","101","23"
"40940","Safford, AZ","57","57",".",".",".",".","46","35","19",".",".",".",".",".","57"
"43320","Show Low, AZ","328","230","92","6",".",".","150","74","45",".",".","306",".","15","7"
"43420","Sierra Vista-Douglas, AZ","360","252","99","9",".",".","119","74","46",".",".","323",".","27","10"
"46060","Tucson, AZ","365","196","150","19",".",".","143","90","50",".",".","280",".","16","69"
"49740","Yuma, AZ","365","187","164","14",".",".","146","74","50",".","9","180",".",".","176"
