"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14500","Boulder, CO","357","240","106","11",".",".","149","80","45",".",".","327",".","30","."
"15860","Ca¤on City, CO","39","39",".",".",".",".","44","28","11",".",".",".",".",".","39"
"17820","Colorado Springs, CO","365","239","123","3",".",".","116","71","46",".",".","322","2","41","."
"18780","Craig, CO","349","282","67",".",".",".","84","61","44",".",".","349",".",".","."
"19740","Denver-Aurora-Lakewood, CO","365","71","254","39","1",".","155","101","62",".","61","237",".","50","17"
"20420","Durango, CO","365","260","101","4",".",".","112","71","45",".",".","358",".","7","."
"22660","Fort Collins, CO","365","194","158","12","1",".","153","87","49",".",".","321",".","44","."
"24060","Glenwood Springs, CO","365","241","123","1",".",".","108","71","47",".",".","363",".",".","2"
"24300","Grand Junction, CO","365","238","126","1",".",".","101","67","47",".",".","307",".","57","1"
"24540","Greeley, CO","365","211","146","7","1",".","154","77","47",".",".","271",".","94","."
"33940","Montrose, CO","343","313","30",".",".",".","74","50","41",".",".","343",".",".","."
"39380","Pueblo, CO","125","120","3","2",".",".","108","37","22",".",".",".",".","95","30"
"44460","Steamboat Springs, CO","342","333","9",".",".",".","62","31","15",".",".",".",".",".","342"
