"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","365","252","107","6",".",".","150","62","41",".",".","157","23","185","."
"16700","Charleston-North Charleston, SC","359","326","33",".",".",".","97","50","36",".","3","206",".","149","1"
"16740","Charlotte-Concord-Gastonia, NC-SC","364","229","125","10",".",".","122","74","45",".","1","216",".","146","1"
"17900","Columbia, SC","365","279","85","1",".",".","101","58","40",".",".","200",".","165","."
"22500","Florence, SC","363","321","42",".",".",".","87","51","36",".",".","144",".","219","."
"23860","Georgetown, SC","326","326",".",".",".",".","44","27","15",".",".",".",".",".","326"
"24860","Greenville-Anderson-Mauldin, SC","365","291","74",".",".",".","87","58","40",".","7","230",".","128","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","354","314","39","1",".",".","116","54","34",".",".","264","90",".","."
"42860","Seneca, SC","364","323","41",".",".",".","97","51","37",".",".","309",".","55","."
"43900","Spartanburg, SC","365","296","69",".",".",".","77","56","40",".",".","148",".","217","."
"47500","Walterboro, SC","364","339","25",".",".",".","77","48","31",".",".","223",".","141","."
