"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","365","295","68","2",".",".","107","56","38",".",".","247",".","118","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","365","238","123","4",".",".","119","65","45",".","19","156",".","190","."
"18500","Corning, NY","358","325","33",".",".",".","80","50","34","3",".","252",".","103","."
"27060","Ithaca, NY","351","332","19",".",".",".","93","48","35",".",".","351",".",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","364","304","55","5",".",".","126","58","38",".",".","333","2","29","."
"31660","Malone, NY","359","342","13","4",".",".","119","45","27",".","61","200","98",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","134","193","35","3",".","166","101","57",".","57","141",".","167","."
"40380","Rochester, NY","365","293","72",".",".",".","93","59","38",".","10","192","1","162","."
"45060","Syracuse, NY","365","309","55","1",".",".","115","55","35",".",".","271",".","94","."
"46540","Utica-Rome, NY","365","309","56",".",".",".","84","55","36",".",".","237","1","127","."
"48060","Watertown-Fort Drum, NY","364","345","19",".",".",".","90","47","32",".",".","364",".",".","."
